Id;PLU;ScaleID;OrderID;SSCC;WeithingDate;NetWeight;TareWeight;UUID
-2147483352;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004620;2020-06-04 12:15:35.9400000;2135.000;400.000;AE16E368-8F1B-4A39-84C4-FA8BA6A27E12
-2147483351;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004637;2020-06-04 12:17:20.3866667;2130.000;400.000;8CB0F255-03C8-4229-8927-2017A753DFE2
-2147483350;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004644;2020-06-04 16:53:18.1666667;1442315908.000;400.000;6999CE1C-6CCE-44F8-A175-9A26A2727F0A
-2147483349;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004651;2020-06-04 16:53:30.9500000;-400.000;400.000;50FAE6DF-4C2B-4B22-ACE3-77BF50D404AF
-2147483348;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004668;2020-06-04 16:56:03.7933333;1565.000;400.000;B1EF5A28-6D26-4792-88B4-D10A643549CE
-2147483347;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004675;2020-06-04 16:56:11.7966667;1600.000;400.000;1068A416-A724-4BBD-9D0F-732EA0DF8DD0
-2147483346;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004682;2020-06-04 16:56:16.8600000;1760.000;400.000;961B5F0E-1F05-4556-BA95-4168767682DF
-2147483345;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004699;2020-06-04 16:56:22.2333333;1835.000;400.000;AEF3C7CE-30A8-4F1E-A53D-F201F0B3297F
-2147483344;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004705;2020-06-04 16:56:32.8766667;1835.000;400.000;9AF7108A-9601-45CB-8F08-01F904C30478
-2147483343;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004712;2020-06-04 16:56:48.9866667;1835.000;400.000;9E6A7B24-1290-4E34-A850-8EB854EAC83F
-2147483342;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004729;2020-06-04 16:56:57.1133333;-165.000;400.000;8CB2DD76-02F4-4106-9985-8B926B0E7EE0
-2147483341;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004736;2020-06-04 16:57:31.5833333;1835.000;400.000;E9957AB6-8A11-4B0C-8938-AD05D8365F4D
-2147483340;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004743;2020-06-04 16:57:35.9433333;1835.000;400.000;A939BA4A-2596-4FDB-B796-830EC8C6C01C
-2147483339;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004750;2020-06-05 09:15:47.5333333;1900.000;400.000;E70D7970-F508-405E-84D4-221E708A0EEB
-2147483338;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004767;2020-06-05 09:47:05.7266667;1900.000;400.000;3EDA90CC-39D1-4B08-9317-7DF31EC15598
-2147483337;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004774;2020-06-05 11:14:35.0900000;-385.000;400.000;8AD7968D-136E-418A-AA1D-867046D6F2A5
-2147483336;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004781;2020-06-05 11:23:13.1166667;1560.000;400.000;C473CB63-8F91-4810-8A5F-8CC17671201F
-2147483335;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004798;2020-06-05 14:19:37.2100000;1555.000;400.000;6644A73D-279C-41D9-AADE-D6E02DAFEAF8
-2147483334;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004804;2020-06-05 14:29:45.2066667;-400.000;400.000;81E0777E-A3C4-4977-88DC-55D6E9D85B7B
